"subjID","partner_type","mean","sd","sem","n"
"126","same",5.64497211786111,5.3115253088654,0.873209381824247,37
"126","different",6.79249907763293,5.6373473628463,0.797241309634543,50
"127","same",5.52244939539117,5.02628976858503,0.775573349172857,42
"127","different",7.30827156101561,6.169958120455,0.881422588636428,49
"128","same",13.1731741846839,9.42923633310112,1.34703376187159,49
"128","different",10.0728567719403,7.55567936338561,1.11402414541676,46
"130","same",9.71604768257459,6.00983021719345,0.916490516063688,43
"130","different",10.2993520206368,7.67866721113496,1.19920634465364,41
"131","same",8.56202506572494,11.3812429299715,1.57829442163555,52
"131","different",12.1449217545391,9.58945819324784,1.39876623782751,47
"132","same",8.37221150119631,7.28417349941217,1.06250590556095,47
"132","different",7.43705312746665,5.98129751121902,0.891639188582402,45
"133","same",10.4942200822363,7.76620790170337,1.15771791970698,45
"133","different",11.809728049675,7.4096775541655,1.30985831123904,32
"134","same",13.3608318211165,7.7904748029703,1.20209635989358,42
"134","different",11.7585313606662,8.01124604211949,1.1685603358213,47
"135","same",9.17848530393548,5.52655190322977,0.773872056343973,51
"135","different",10.3709552992355,7.67829729700209,1.0546952468819,53
"136","same",5.67482533609103,6.77774143347684,0.999323455263922,46
"136","different",5.37823068375835,7.74473631844238,1.18106121616546,43
"137","same",9.8366916477269,9.03988675477243,1.24172394266783,53
"137","different",11.7888140058697,8.13438758556382,1.12803659747108,52
"138","same",6.25132461942816,7.76494287254074,1.44191369264194,29
"138","different",5.88938121931802,7.76045979520922,1.22703643215125,40
"139","same",15.0981247304711,7.66991618424048,1.1187722590038,47
"139","different",15.4155273789029,5.91259627897688,0.83616738465658,50
"140","same",5.6710057416477,5.0181392781763,0.695890710572481,52
"140","different",4.93997553751956,4.16587387814359,0.684865446808647,37
"141","same",13.332279579088,9.56184488538657,1.32598930854978,52
"141","different",9.57290102156097,9.89680133614102,1.52710960007587,42
"142","same",12.5406658059522,10.2622805232552,1.48123260565021,48
"142","different",14.4710136308335,9.85819434055543,1.4083134772222,49
"143","same",3.82233871548769,7.84749046304536,1.19673107631317,43
"143","different",5.25112302381296,7.13903694356741,1.06422479331327,45
"145","same",9.41489156796654,6.56877864687425,0.893897551007314,54
"145","different",10.2173608494947,6.86576073005715,0.934311693593252,54
"146","same",13.4415128729458,5.78533379711126,0.843877665128115,47
"146","different",13.6977197956962,8.00484846137156,1.15540035349876,48
"147","same",10.970557436414,7.3694482316327,1.07494450365128,47
"147","different",12.3238962651724,7.3536684262761,1.0726427824771,47
"148","same",17.3309152908258,6.15503188999418,0.907509942056515,46
"148","different",15.3567665091472,7.15853157171159,1.09166583036683,43
"149","same",10.692130635575,8.09557163741812,1.19362691841303,46
"149","different",13.016072124205,6.53288495700435,1.07399967111392,37
"151","same",5.23846413108156,5.83648507623115,1.04826366489126,31
"151","different",6.50367961591067,6.17976425963721,1.00249014045144,38
"152","same",3.54483537365008,5.01413054602169,0.783075629972778,41
"152","different",4.06933020434027,4.95412568657011,0.783316049215349,40
"153","same",6.45426307531224,9.66268371905222,1.44042784272542,45
"153","different",8.21618168345154,9.27981545228353,1.27468068386542,53
"154","same",6.62637116596981,4.15726928550254,0.593895612214648,49
"154","different",6.65032447292357,4.56070458575542,0.793916763794705,33
"155","same",12.4792489242636,6.89076232965927,0.974500954169376,50
"155","different",12.2679579304886,7.32198204708932,1.05683707647216,48
"156","same",7.99012916272649,10.0387410858435,1.89714374209346,28
"156","different",8.22325182161907,7.30624155396682,1.16993497129072,39
